Address,Area,Frontage,Access Road,House direction,Balcony direction,Bedrooms,Bathrooms,Legal status,Furniture state,Price,Day,Province,District,Detail,Price_per_m2,Area_Group,Price_Segment,Latitude,Longitude
"Hà Nội, Nam Từ Liêm, Căn hộ chung cư tại Imperia Smart City",55.0,6.0,10.0,Tây - Nam,Đông - Bắc,2.0,1.0,Đã có sổ,Đầy đủ,4.5,24,Hà Nội,Nam Từ Liêm,Căn hộ chung cư tại Imperia Smart City,0.08,50-70 m²,4-6 tỷ,21.0285,105.8542
"Hà Nội, Thanh Xuân, Căn hộ chung cư tại Hanoi Seasons Garden",107.2,6.0,10.0,Đông - Bắc,Tây - Nam,3.0,2.0,Hợp đồng mua bán,Không xác định,16.03,12,Hà Nội,Thanh Xuân,Căn hộ chung cư tại Hanoi Seasons Garden,0.15,>90 m²,>10 tỷ,21.0285,105.8542
"Hà Nội, Nam Từ Liêm, Căn hộ chung cư tại Hausman Premium Residences",115.5,6.0,10.0,Không xác định,Đông - Nam,3.0,2.0,Đã có sổ,Cơ bản,10.97,24,Hà Nội,Nam Từ Liêm,Căn hộ chung cư tại Hausman Premium Residences,0.09,>90 m²,>10 tỷ,21.0285,105.8542
"Đà Nẵng, Sơn Trà, Căn hộ chung cư tại The Monarchy",74.0,6.0,10.0,Tây - Bắc,Đông - Nam,2.0,2.0,Đã có sổ,Đầy đủ,5.0,24,Đà Nẵng,Sơn Trà,Căn hộ chung cư tại The Monarchy,0.07,70-90 m²,4-6 tỷ,16.0544,108.2022
"Hồ Chí Minh, Quận 7, Căn hộ chung cư tại Cảnh Viên 3",118.0,6.0,10.0,Không xác định,Không xác định,3.0,2.0,Đã có sổ,Đầy đủ,10.0,24,Hồ Chí Minh,Quận 7,Căn hộ chung cư tại Cảnh Viên 3,0.08,>90 m²,8-10 tỷ,10.7769,106.7009
"Hà Nội, Long Biên, Căn hộ chung cư tại Canal Park",100.0,6.0,10.0,Không xác định,Tây - Bắc,2.0,2.0,Đã có sổ,Không xác định,23.52,24,Hà Nội,Long Biên,Căn hộ chung cư tại Canal Park,0.24,>90 m²,>10 tỷ,21.0285,105.8542
"Hà Nội, Gia Lâm, Căn hộ chung cư tại The Paris - Vinhomes Ocean Park",113.0,6.0,10.0,Tây - Nam,Tây - Nam,4.0,3.0,Hợp đồng mua bán,Cơ bản,9.18,24,Hà Nội,Gia Lâm,Căn hộ chung cư tại The Paris - Vinhomes Ocean Park,0.08,>90 m²,8-10 tỷ,21.0285,105.8542
"Hải Phòng, Thủy Nguyên, Căn hộ chung cư tại Vlasta Thủy Nguyên",45.0,6.0,10.0,Không xác định,Không xác định,2.0,1.0,Đã có sổ,Cơ bản,0.85,24,Hải Phòng,Thủy Nguyên,Căn hộ chung cư tại Vlasta Thủy Nguyên,0.02,30-50 m²,<4 tỷ,20.8449,106.6881
"Hưng Yên, Yên Mỹ, Căn hộ chung cư tại Atera Central",45.0,6.0,10.0,Không xác định,Không xác định,1.0,1.0,Hợp đồng mua bán,Đầy đủ,0.06,24,Hưng Yên,Yên Mỹ,Căn hộ chung cư tại Atera Central,0.0,30-50 m²,<4 tỷ,20.6464,106.0511
"Hồ Chí Minh, Quận 9, Căn hộ chung cư tại Flora Anh Đào",55.0,6.0,10.0,Không xác định,Đông - Bắc,1.0,1.0,Đã có sổ,Đầy đủ,3.09,24,Hồ Chí Minh,Quận 9,Căn hộ chung cư tại Flora Anh Đào,0.06,50-70 m²,<4 tỷ,10.7769,106.7009
"Bà Rịa Vũng Tàu, Vũng Tàu, Căn hộ chung cư tại Beacon Tower",100.0,6.0,10.0,Không xác định,Không xác định,3.0,2.0,Đã có sổ,Cơ bản,9.0,24,Bà Rịa Vũng Tàu,Vũng Tàu,Căn hộ chung cư tại Beacon Tower,0.09,>90 m²,8-10 tỷ,10.4114,107.1362
"Bình Dương, Thuận An, Căn hộ chung cư tại EHome 4",41.0,6.0,10.0,Không xác định,Không xác định,3.0,2.0,Đã có sổ,Không xác định,1.27,24,Bình Dương,Thuận An,Căn hộ chung cư tại EHome 4,0.03,30-50 m²,<4 tỷ,11.1604,106.6508
"Hà Nội, Hoài Đức, Căn hộ chung cư tại Mailand Hanoi City",128.0,6.0,10.0,Đông - Bắc,Tây - Nam,3.0,2.0,Đã có sổ,Đầy đủ,8.8,24,Hà Nội,Hoài Đức,Căn hộ chung cư tại Mailand Hanoi City,0.07,>90 m²,8-10 tỷ,21.0285,105.8542
"Hồ Chí Minh, Quận 9, Căn hộ chung cư tại Lumiere Boulevard",54.0,6.0,10.0,Đông - Bắc,Đông - Bắc,3.0,2.0,Hợp đồng mua bán,Đầy đủ,3.5,24,Hồ Chí Minh,Quận 9,Căn hộ chung cư tại Lumiere Boulevard,0.06,50-70 m²,<4 tỷ,10.7769,106.7009
"Hồ Chí Minh, Quận 2, Căn hộ chung cư tại Paris Hoàng Kim",66.8,6.0,10.0,Không xác định,Không xác định,2.0,2.0,Không xác định,Đầy đủ,7.1,24,Hồ Chí Minh,Quận 2,Căn hộ chung cư tại Paris Hoàng Kim,0.11,50-70 m²,6-8 tỷ,10.7769,106.7009
"Hà Nội, Nam Từ Liêm, Căn hộ chung cư tại The Matrix One",232.0,6.0,10.0,Không xác định,Không xác định,4.0,4.0,Hợp đồng mua bán,Không xác định,35.0,24,Hà Nội,Nam Từ Liêm,Căn hộ chung cư tại The Matrix One,0.15,>90 m²,>10 tỷ,21.0285,105.8542
"Hồ Chí Minh, Quận 9, Căn hộ chung cư tại Lumiere Boulevard",74.0,6.0,10.0,Đông - Bắc,Đông - Bắc,2.0,2.0,Hợp đồng mua bán,Không xác định,4.2,24,Hồ Chí Minh,Quận 9,Căn hộ chung cư tại Lumiere Boulevard,0.06,70-90 m²,4-6 tỷ,10.7769,106.7009
"Hồ Chí Minh, Quận 9, Căn hộ chung cư tại Lumiere Boulevard",74.0,6.0,10.0,Đông - Nam,Đông - Nam,2.0,2.0,Đã có sổ,Đầy đủ,5.2,24,Hồ Chí Minh,Quận 9,Căn hộ chung cư tại Lumiere Boulevard,0.07,70-90 m²,4-6 tỷ,10.7769,106.7009
"Hưng Yên, Văn Giang, Căn hộ chung cư tại Sunshine Legend City",70.0,6.0,10.0,Đông - Bắc,Tây - Bắc,2.0,2.0,Hợp đồng mua bán,Cơ bản,4.0,24,Hưng Yên,Văn Giang,Căn hộ chung cư tại Sunshine Legend City,0.06,50-70 m²,<4 tỷ,20.6464,106.0511
"Hồ Chí Minh, Quận 2, Căn hộ chung cư tại Q2 Thảo Điền",122.0,6.0,10.0,Không xác định,Không xác định,3.0,2.0,Hợp đồng mua bán,Đầy đủ,24.5,24,Hồ Chí Minh,Quận 2,Căn hộ chung cư tại Q2 Thảo Điền,0.2,>90 m²,>10 tỷ,10.7769,106.7009
"Hồ Chí Minh, Quận 2, Căn hộ chung cư tại Lumière Midtown",71.9,6.0,10.0,Không xác định,Đông - Nam,2.0,2.0,Hợp đồng mua bán,Không xác định,10.6,24,Hồ Chí Minh,Quận 2,Căn hộ chung cư tại Lumière Midtown,0.15,70-90 m²,>10 tỷ,10.7769,106.7009
"Hà Nội, Tây Hồ, Căn hộ chung cư tại 6th Element",60.0,6.0,10.0,Nam,Nam,2.0,1.0,Đã có sổ,Đầy đủ,7.7,24,Hà Nội,Tây Hồ,Căn hộ chung cư tại 6th Element,0.13,50-70 m²,6-8 tỷ,21.0285,105.8542
"Hồ Chí Minh, Quận 2, Căn hộ chung cư tại The Opera Residence",110.0,6.0,10.0,Tây - Nam,Đông - Bắc,3.0,2.0,Đã có sổ,Không xác định,43.3,24,Hồ Chí Minh,Quận 2,Căn hộ chung cư tại The Opera Residence,0.39,>90 m²,>10 tỷ,10.7769,106.7009
"Hồ Chí Minh, Quận 2, Căn hộ chung cư tại Masteri Grand View",136.6,6.0,10.0,Không xác định,Tây - Nam,4.0,3.0,Hợp đồng mua bán,Không xác định,18.1,24,Hồ Chí Minh,Quận 2,Căn hộ chung cư tại Masteri Grand View,0.13,>90 m²,>10 tỷ,10.7769,106.7009
"Hồ Chí Minh, Quận 9, Căn hộ chung cư tại Mường Thanh Phú Hữu",68.1,6.0,10.0,Không xác định,Tây - Nam,3.0,2.0,Hợp đồng mua bán,Không xác định,3.47,24,Hồ Chí Minh,Quận 9,Căn hộ chung cư tại Mường Thanh Phú Hữu,0.05,50-70 m²,<4 tỷ,10.7769,106.7009
"Hải Phòng, Ngô Quyền, Căn hộ chung cư tại Golden Land 5",62.0,6.0,10.0,Đông - Nam,Tây,2.0,2.0,Không xác định,Đầy đủ,0.9,24,Hải Phòng,Ngô Quyền,Căn hộ chung cư tại Golden Land 5,0.01,50-70 m²,<4 tỷ,20.8449,106.6881
"Hồ Chí Minh, Quận 7, Căn hộ chung cư tại Scenic Valley 1",80.0,6.0,10.0,Không xác định,Không xác định,2.0,2.0,Đã có sổ,Không xác định,7.7,24,Hồ Chí Minh,Quận 7,Căn hộ chung cư tại Scenic Valley 1,0.1,70-90 m²,6-8 tỷ,10.7769,106.7009
"Hưng Yên, Văn Giang, Căn hộ chung cư tại Sunshine Legend City",70.0,6.0,10.0,Không xác định,Không xác định,2.0,2.0,Hợp đồng mua bán,Không xác định,4.0,24,Hưng Yên,Văn Giang,Căn hộ chung cư tại Sunshine Legend City,0.06,50-70 m²,<4 tỷ,20.6464,106.0511
"Hưng Yên, Văn Giang, Căn hộ chung cư tại Alumi - Alluvia City",50.0,6.0,10.0,Bắc,Không xác định,1.0,2.0,Hợp đồng mua bán,Cơ bản,0.07,24,Hưng Yên,Văn Giang,Căn hộ chung cư tại Alumi - Alluvia City,0.0,30-50 m²,<4 tỷ,20.6464,106.0511
"Hưng Yên, Văn Giang, Căn hộ chung cư tại Alumi - Alluvia City",74.6,6.0,10.0,Tây,Tây,2.0,2.0,Hợp đồng mua bán,Cơ bản,5.06,24,Hưng Yên,Văn Giang,Căn hộ chung cư tại Alumi - Alluvia City,0.07,70-90 m²,4-6 tỷ,20.6464,106.0511
"Thái Bình, Thái Bình, Căn hộ chung cư tại Diamond Light",68.0,6.0,10.0,Đông - Bắc,Không xác định,2.0,2.0,Đã có sổ,Cơ bản,5.09,19,Thái Bình,Thái Bình,Căn hộ chung cư tại Diamond Light,0.07,50-70 m²,4-6 tỷ,20.4464,106.3364
"Hồ Chí Minh, Bình Thạnh, Căn hộ chung cư tại Vinhomes Central Park",107.8,6.0,10.0,Tây,Đông,3.0,2.0,Hợp đồng mua bán,Đầy đủ,15.0,24,Hồ Chí Minh,Bình Thạnh,Căn hộ chung cư tại Vinhomes Central Park,0.14,>90 m²,>10 tỷ,10.7769,106.7009
"Hà Nội, Tây Hồ, Căn hộ chung cư tại Chung cư Oriental Westlake",91.0,6.0,10.0,Không xác định,Không xác định,3.0,2.0,Đã có sổ,Không xác định,9.5,25,Hà Nội,Tây Hồ,Căn hộ chung cư tại Chung cư Oriental Westlake,0.1,>90 m²,8-10 tỷ,21.0285,105.8542
"Hồ Chí Minh, Quận 7, Căn hộ chung cư tại Midtown Phú Mỹ Hưng",80.0,6.0,10.0,Tây - Nam,Đông - Nam,2.0,2.0,Không xác định,Đầy đủ,12.5,25,Hồ Chí Minh,Quận 7,Căn hộ chung cư tại Midtown Phú Mỹ Hưng,0.16,70-90 m²,>10 tỷ,10.7769,106.7009
"Hà Nội, Nam Từ Liêm, Căn hộ chung cư tại Nhóm nhà ở Tây Nam Mễ Trì",69.6,6.0,10.0,Không xác định,Không xác định,2.0,2.0,Hợp đồng mua bán,Không xác định,7.0,25,Hà Nội,Nam Từ Liêm,Căn hộ chung cư tại Nhóm nhà ở Tây Nam Mễ Trì,0.1,50-70 m²,6-8 tỷ,21.0285,105.8542
"Hưng Yên, Văn Giang, Căn hộ chung cư tại Swan Lake Onsen Residences",58.0,6.0,10.0,Không xác định,Đông - Nam,2.0,2.0,Đã có sổ,Đầy đủ,6.22,25,Hưng Yên,Văn Giang,Căn hộ chung cư tại Swan Lake Onsen Residences,0.11,50-70 m²,6-8 tỷ,20.6464,106.0511
"Hưng Yên, Văn Giang, Căn hộ chung cư tại The Landmark Ecopark",92.0,6.0,10.0,Không xác định,Đông - Bắc,3.0,2.0,Đã có sổ,Đầy đủ,9.87,24,Hưng Yên,Văn Giang,Căn hộ chung cư tại The Landmark Ecopark,0.11,>90 m²,8-10 tỷ,20.6464,106.0511
"Hà Nội, Nam Từ Liêm, Căn hộ chung cư tại Hoàng Thành Pearl",110.0,6.0,10.0,Không xác định,Tây - Nam,3.0,2.0,Đã có sổ,Đầy đủ,10.15,24,Hà Nội,Nam Từ Liêm,Căn hộ chung cư tại Hoàng Thành Pearl,0.09,>90 m²,>10 tỷ,21.0285,105.8542
"Hải Phòng, Lê Chân, Căn hộ chung cư tại Hoàng Huy Commerce",48.0,6.0,10.0,Đông - Nam,Đông - Nam,1.0,1.0,Đã có sổ,Đầy đủ,6.53,24,Hải Phòng,Lê Chân,Căn hộ chung cư tại Hoàng Huy Commerce,0.14,30-50 m²,6-8 tỷ,20.8449,106.6881
"Hồ Chí Minh, Bình Tân, Căn hộ chung cư tại Lê Thành Tân Tạo",36.5,6.0,10.0,Không xác định,Đông - Nam,1.0,1.0,Hợp đồng mua bán,Không xác định,0.84,24,Hồ Chí Minh,Bình Tân,Căn hộ chung cư tại Lê Thành Tân Tạo,0.02,30-50 m²,<4 tỷ,10.7769,106.7009
"Hưng Yên, Văn Giang, Căn hộ chung cư tại Swan Lake Onsen Residences",97.0,6.0,10.0,Không xác định,Không xác định,3.0,2.0,Đã có sổ,Đầy đủ,10.4,24,Hưng Yên,Văn Giang,Căn hộ chung cư tại Swan Lake Onsen Residences,0.11,>90 m²,>10 tỷ,20.6464,106.0511
"Hồ Chí Minh, Quận 8, Căn hộ chung cư tại Diamond Lotus Phúc Khang",79.0,6.0,10.0,Đông - Nam,Tây - Bắc,2.0,2.0,Đã có sổ,Cơ bản,6.35,24,Hồ Chí Minh,Quận 8,Căn hộ chung cư tại Diamond Lotus Phúc Khang,0.08,70-90 m²,6-8 tỷ,10.7769,106.7009
"Hồ Chí Minh, Quận 8, Căn hộ chung cư tại Diamond Lotus Phúc Khang",50.0,6.0,10.0,Đông - Nam,Đông - Nam,1.0,1.0,Hợp đồng mua bán,Cơ bản,3.98,24,Hồ Chí Minh,Quận 8,Căn hộ chung cư tại Diamond Lotus Phúc Khang,0.08,30-50 m²,<4 tỷ,10.7769,106.7009
"Hồ Chí Minh, Bình Thạnh, Căn hộ chung cư tại Vinhomes Central Park",50.0,6.0,10.0,Không xác định,Không xác định,1.0,1.0,Hợp đồng mua bán,Đầy đủ,5.0,24,Hồ Chí Minh,Bình Thạnh,Căn hộ chung cư tại Vinhomes Central Park,0.1,30-50 m²,4-6 tỷ,10.7769,106.7009
"Hà Nội, Thanh Trì, Căn hộ chung cư tại Khu đô thị mới Đại Thanh",60.0,6.0,10.0,Không xác định,Đông - Nam,2.0,2.0,Đã có sổ,Không xác định,3.88,23,Hà Nội,Thanh Trì,Căn hộ chung cư tại Khu đô thị mới Đại Thanh,0.06,50-70 m²,<4 tỷ,21.0285,105.8542
"Hồ Chí Minh, Bình Thạnh, Căn hộ chung cư tại Vinhomes Central Park",81.5,6.0,10.0,Không xác định,Không xác định,2.0,2.0,Đã có sổ,Đầy đủ,10.0,24,Hồ Chí Minh,Bình Thạnh,Căn hộ chung cư tại Vinhomes Central Park,0.12,70-90 m²,8-10 tỷ,10.7769,106.7009
"Hồ Chí Minh, Bình Thạnh, Căn hộ chung cư tại Vinhomes Central Park",53.0,6.0,10.0,Không xác định,Không xác định,1.0,1.0,Đã có sổ,Đầy đủ,8.25,24,Hồ Chí Minh,Bình Thạnh,Căn hộ chung cư tại Vinhomes Central Park,0.16,50-70 m²,8-10 tỷ,10.7769,106.7009
"Hồ Chí Minh, Bình Thạnh, Căn hộ chung cư tại Vinhomes Central Park",166.0,6.0,10.0,Không xác định,Không xác định,3.0,2.0,Đã có sổ,Đầy đủ,25.5,24,Hồ Chí Minh,Bình Thạnh,Căn hộ chung cư tại Vinhomes Central Park,0.15,>90 m²,>10 tỷ,10.7769,106.7009
"Hồ Chí Minh, Bình Thạnh, Căn hộ chung cư tại Vinhomes Central Park",108.0,6.0,10.0,Không xác định,Không xác định,3.0,2.0,Đã có sổ,Đầy đủ,14.2,24,Hồ Chí Minh,Bình Thạnh,Căn hộ chung cư tại Vinhomes Central Park,0.13,>90 m²,>10 tỷ,10.7769,106.7009
"Hà Nội, Gia Lâm, Căn hộ chung cư tại Vinhomes Ocean Park Gia Lâm",63.8,6.0,10.0,Đông - Bắc,Tây - Nam,2.0,2.0,Không xác định,Không xác định,4.1,24,Hà Nội,Gia Lâm,Căn hộ chung cư tại Vinhomes Ocean Park Gia Lâm,0.06,50-70 m²,4-6 tỷ,21.0285,105.8542
"Hưng Yên, Văn Giang, Căn hộ chung cư tại Sunshine Legend City",116.0,6.0,10.0,Không xác định,Không xác định,3.0,2.0,Đã có sổ,Không xác định,5.9,25,Hưng Yên,Văn Giang,Căn hộ chung cư tại Sunshine Legend City,0.05,>90 m²,4-6 tỷ,20.6464,106.0511
"Hà Nội, Nam Từ Liêm, Căn hộ chung cư tại Iconia Lakeside",75.0,6.0,10.0,Đông - Bắc,Tây - Nam,2.0,2.0,Hợp đồng mua bán,Đầy đủ,0.1,25,Hà Nội,Nam Từ Liêm,Căn hộ chung cư tại Iconia Lakeside,0.0,70-90 m²,<4 tỷ,21.0285,105.8542
"Bà Rịa Vũng Tàu, Phú Mỹ, Căn hộ chung cư tại Maison Grand Phú Mỹ",65.45,6.0,10.0,Không xác định,Không xác định,2.0,2.0,Hợp đồng mua bán,Không xác định,2.4,25,Bà Rịa Vũng Tàu,Phú Mỹ,Căn hộ chung cư tại Maison Grand Phú Mỹ,0.04,50-70 m²,<4 tỷ,10.4114,107.1362
"Hải Phòng, Lê Chân, Căn hộ chung cư tại The Ambience Hải Phòng",45.0,6.0,10.0,Tây,Đông,3.0,2.0,Đã có sổ,Cơ bản,0.07,25,Hải Phòng,Lê Chân,Căn hộ chung cư tại The Ambience Hải Phòng,0.0,30-50 m²,<4 tỷ,20.8449,106.6881
"Hà Nội, Hà Đông, Căn hộ chung cư tại Le Parc Place",110.0,6.0,10.0,Tây - Bắc,Đông - Nam,2.0,2.0,Hợp đồng mua bán,Cơ bản,12.12,25,Hà Nội,Hà Đông,Căn hộ chung cư tại Le Parc Place,0.11,>90 m²,>10 tỷ,21.0285,105.8542
"Đà Nẵng, Hải Châu, Căn hộ chung cư tại The Filmore Da Nang",152.0,6.0,10.0,Không xác định,Không xác định,3.0,2.0,Đã có sổ,Không xác định,27.5,25,Đà Nẵng,Hải Châu,Căn hộ chung cư tại The Filmore Da Nang,0.18,>90 m²,>10 tỷ,16.0544,108.2022
"Bình Dương, Thủ Dầu Một, Căn hộ chung cư tại Orchard Hill - Sycamore",86.03,6.0,10.0,Không xác định,Đông - Nam,2.0,2.0,Hợp đồng mua bán,Đầy đủ,4.34,25,Bình Dương,Thủ Dầu Một,Căn hộ chung cư tại Orchard Hill - Sycamore,0.05,70-90 m²,4-6 tỷ,11.1604,106.6508
"Hồ Chí Minh, Thủ Đức, Căn hộ chung cư tại ST Moritz Phạm Văn Đồng",78.9,6.0,10.0,Không xác định,Không xác định,2.0,2.0,Không xác định,Đầy đủ,4.85,25,Hồ Chí Minh,Thủ Đức,Căn hộ chung cư tại ST Moritz Phạm Văn Đồng,0.06,70-90 m²,4-6 tỷ,10.7769,106.7009
"Hồ Chí Minh, Thủ Đức, Căn hộ chung cư tại ST Moritz Phạm Văn Đồng",65.0,6.0,10.0,Đông,Nam,2.0,2.0,Không xác định,Cơ bản,4.0,25,Hồ Chí Minh,Thủ Đức,Căn hộ chung cư tại ST Moritz Phạm Văn Đồng,0.06,50-70 m²,<4 tỷ,10.7769,106.7009
"Hà Nội, Gia Lâm, Căn hộ chung cư tại The Beverly - Vinhomes Ocean Park",62.5,6.0,10.0,Đông - Bắc,Tây - Nam,2.0,2.0,Hợp đồng mua bán,Cơ bản,4.33,25,Hà Nội,Gia Lâm,Căn hộ chung cư tại The Beverly - Vinhomes Ocean Park,0.07,50-70 m²,4-6 tỷ,21.0285,105.8542
"Hồ Chí Minh, Quận 2, Căn hộ chung cư tại Thủ Thiêm Sky",64.0,6.0,10.0,Không xác định,Không xác định,2.0,2.0,Đã có sổ,Không xác định,5.65,25,Hồ Chí Minh,Quận 2,Căn hộ chung cư tại Thủ Thiêm Sky,0.09,50-70 m²,4-6 tỷ,10.7769,106.7009
"Bình Dương, Thuận An, Căn hộ chung cư tại Thanh Bình Residence",56.0,6.0,10.0,Không xác định,Không xác định,2.0,2.0,Đã có sổ,Không xác định,1.6,25,Bình Dương,Thuận An,Căn hộ chung cư tại Thanh Bình Residence,0.03,50-70 m²,<4 tỷ,11.1604,106.6508
"Hà Nội, Hai Bà Trưng, Căn hộ chung cư tại Times City",83.0,6.0,10.0,Nam,Bắc,2.0,2.0,Đã có sổ,Không xác định,8.0,25,Hà Nội,Hai Bà Trưng,Căn hộ chung cư tại Times City,0.1,70-90 m²,6-8 tỷ,21.0285,105.8542
"Bình Dương, Thuận An, Căn hộ chung cư tại Ben Hill",57.0,6.0,10.0,Nam,Bắc,2.0,2.0,Đã có sổ,Cơ bản,2.14,25,Bình Dương,Thuận An,Căn hộ chung cư tại Ben Hill,0.04,50-70 m²,<4 tỷ,11.1604,106.6508
"Hưng Yên, Văn Giang, Căn hộ chung cư tại Swan Lake Onsen Residences",58.0,6.0,10.0,Không xác định,Tây - Nam,2.0,2.0,Đã có sổ,Đầy đủ,6.22,25,Hưng Yên,Văn Giang,Căn hộ chung cư tại Swan Lake Onsen Residences,0.11,50-70 m²,6-8 tỷ,20.6464,106.0511
"Hồ Chí Minh, Bình Thạnh, Căn hộ chung cư tại The Landmark 81 - Vinhomes Central Park",109.0,6.0,10.0,Không xác định,Không xác định,3.0,2.0,Đã có sổ,Cơ bản,22.9,25,Hồ Chí Minh,Bình Thạnh,Căn hộ chung cư tại The Landmark 81 - Vinhomes Central Park,0.21,>90 m²,>10 tỷ,10.7769,106.7009
"Hồ Chí Minh, Bình Thạnh, Căn hộ chung cư tại The Landmark 81 - Vinhomes Central Park",127.4,6.0,10.0,Không xác định,Không xác định,3.0,2.0,Không xác định,Đầy đủ,31.0,25,Hồ Chí Minh,Bình Thạnh,Căn hộ chung cư tại The Landmark 81 - Vinhomes Central Park,0.24,>90 m²,>10 tỷ,10.7769,106.7009
"Hà Nội, Cầu Giấy, Căn hộ chung cư tại Chung cư 30T Nam Trung Yên",75.52,6.0,10.0,Đông,Đông - Bắc,3.0,2.0,Đã có sổ,Đầy đủ,6.8,25,Hà Nội,Cầu Giấy,Căn hộ chung cư tại Chung cư 30T Nam Trung Yên,0.09,70-90 m²,6-8 tỷ,21.0285,105.8542
"Quảng Ninh, Hạ Long, Căn hộ chung cư tại phường Bãi Cháy",31.0,6.0,10.0,Đông - Nam,Không xác định,3.0,2.0,Không xác định,Đầy đủ,2.4,25,Quảng Ninh,Hạ Long,Căn hộ chung cư tại phường Bãi Cháy,0.08,30-50 m²,<4 tỷ,21.0069,107.2925
"Đà Nẵng, Sơn Trà, Căn hộ chung cư tại Đà Nẵng Golden Bay",34.0,6.0,10.0,Không xác định,Không xác định,1.0,1.0,Hợp đồng mua bán,Cơ bản,1.3,25,Đà Nẵng,Sơn Trà,Căn hộ chung cư tại Đà Nẵng Golden Bay,0.04,30-50 m²,<4 tỷ,16.0544,108.2022
"Hồ Chí Minh, Quận 9, Căn hộ chung cư tại Him Lam Phú An",70.0,6.0,10.0,Đông - Nam,Đông - Nam,2.0,2.0,Đã có sổ,Đầy đủ,4.6,25,Hồ Chí Minh,Quận 9,Căn hộ chung cư tại Him Lam Phú An,0.07,50-70 m²,4-6 tỷ,10.7769,106.7009
"Hải Phòng, Hồng Bàng, Căn hộ chung cư tại Gem Park Hải Phòng",86.0,6.0,10.0,Không xác định,Không xác định,3.0,2.0,Không xác định,Không xác định,10.69,25,Hải Phòng,Hồng Bàng,Căn hộ chung cư tại Gem Park Hải Phòng,0.12,70-90 m²,>10 tỷ,20.8449,106.6881
"Hà Nội, Hoài Đức, Căn hộ chung cư tại Imperia Sky Park",54.94,6.0,10.0,Bắc,Nam,2.0,2.0,Hợp đồng mua bán,Không xác định,4.5,25,Hà Nội,Hoài Đức,Căn hộ chung cư tại Imperia Sky Park,0.08,50-70 m²,4-6 tỷ,21.0285,105.8542
"Hà Nội, Long Biên, Căn hộ chung cư tại Vinhomes Symphony Riverside",75.0,6.0,10.0,Tây - Bắc,Đông - Nam,2.0,2.0,Đã có sổ,Không xác định,8.0,25,Hà Nội,Long Biên,Căn hộ chung cư tại Vinhomes Symphony Riverside,0.11,70-90 m²,6-8 tỷ,21.0285,105.8542
"Hà Nội, Hoàng Mai, Căn hộ chung cư tại Hà Nội Melody Residences",74.0,6.0,10.0,Nam,Đông - Bắc,2.0,2.0,Hợp đồng mua bán,Đầy đủ,4.0,25,Hà Nội,Hoàng Mai,Căn hộ chung cư tại Hà Nội Melody Residences,0.05,70-90 m²,<4 tỷ,21.0285,105.8542
"Bà Rịa Vũng Tàu, Vũng Tàu, Căn hộ chung cư tại Beacon Tower",44.6,6.0,10.0,Tây - Bắc,Tây - Bắc,1.0,1.0,Đã có sổ,Đầy đủ,2.6,23,Bà Rịa Vũng Tàu,Vũng Tàu,Căn hộ chung cư tại Beacon Tower,0.06,30-50 m²,<4 tỷ,10.4114,107.1362
"Thái Nguyên, Thái Nguyên, Căn hộ chung cư tại Tecco Elite City",72.0,6.0,10.0,Đông - Nam,Tây - Bắc,2.0,2.0,Đã có sổ,Cơ bản,0.03,25,Thái Nguyên,Thái Nguyên,Căn hộ chung cư tại Tecco Elite City,0.0,70-90 m²,<4 tỷ,21.5928,105.8442
